,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/03/02,Thu,South Korea,Double Quarter Pounder® with Cheese,10100.00,7.76,Specials,Regular Menu
2,2023/03/02,Thu,South Korea,Quarter Pounder® with Cheese,8500.00,6.53,Specials,Regular Menu
3,2023/03/02,Thu,South Korea,McCrispy™ Deluxe Burger,9200.00,7.07,Specials,Regular Menu
4,2023/03/02,Thu,South Korea,McCrispy™ Classic Burger,8700.00,6.68,Specials,Regular Menu
5,2023/03/02,Thu,South Korea,Shrimp Snack Wrap,3100.00,2.38,Specials,Regular Menu
6,2023/03/02,Thu,South Korea,Vanilla Latte,4500.00,3.46,Specials,Regular Menu
7,2023/03/02,Thu,South Korea,Vanilla Sundae,2800.00,2.15,Specials,Regular Menu
8,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Specials,Regular Menu
9,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Specials,Regular Menu
10,2023/03/02,Thu,South Korea,Shrimp Snack Wrap,3100.00,2.38,Specials,Breakfast Menu
11,2023/03/02,Thu,South Korea,BLT Egg Muffin,6300.00,4.84,Specials,Breakfast Menu
12,2023/03/02,Thu,South Korea,Bacon & Egg McMuffin,5900.00,4.53,Specials,Breakfast Menu
13,2023/03/02,Thu,South Korea,Sausage & Egg McMuffin,6100.00,4.69,Specials,Breakfast Menu
14,2023/03/02,Thu,South Korea,Vanilla Latte,4500.00,3.46,Specials,Breakfast Menu
15,2023/03/02,Thu,South Korea,Iced Americano (No Syrup),3300.00,2.54,Specials,Breakfast Menu
16,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Specials,Breakfast Menu
17,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Specials,Breakfast Menu
18,2023/03/02,Thu,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.30,Ala Carte & Value Meals,Regular Menu
19,2023/03/02,Thu,South Korea,Quarter Pounder® with Cheese,6300.00,4.84,Ala Carte & Value Meals,Regular Menu
20,2023/03/02,Thu,South Korea,McCrispy™ Deluxe Burger,7600.00,5.84,Ala Carte & Value Meals,Regular Menu
21,2023/03/02,Thu,South Korea,McCrispy™ Classic Burger,6700.00,5.15,Ala Carte & Value Meals,Regular Menu
22,2023/03/02,Thu,South Korea,Triple Cheeseburger,6600.00,5.07,Ala Carte & Value Meals,Regular Menu
23,2023/03/02,Thu,South Korea,Double Bulgogi Burger,5300.00,4.07,Ala Carte & Value Meals,Regular Menu
24,2023/03/02,Thu,South Korea,Big Mac®,6000.00,4.61,Ala Carte & Value Meals,Regular Menu
25,2023/03/02,Thu,South Korea,McSpicy® Shanghai Burger,6000.00,4.61,Ala Carte & Value Meals,Regular Menu
26,2023/03/02,Thu,South Korea,1955® Burger,7200.00,5.53,Ala Carte & Value Meals,Regular Menu
27,2023/03/02,Thu,South Korea,McChicken® Mozzarella,5800.00,4.46,Ala Carte & Value Meals,Regular Menu
28,2023/03/02,Thu,South Korea,McChicken®,4300.00,3.30,Ala Carte & Value Meals,Regular Menu
29,2023/03/02,Thu,South Korea,Egg Bulgogi Burger,4300.00,3.30,Ala Carte & Value Meals,Regular Menu
30,2023/03/02,Thu,South Korea,Bulgogi Burger,3600.00,2.77,Ala Carte & Value Meals,Regular Menu
31,2023/03/02,Thu,South Korea,Supreme Shrimp Burger,5500.00,4.23,Ala Carte & Value Meals,Regular Menu
32,2023/03/02,Thu,South Korea,Shrimp Beef Burger,6600.00,5.07,Ala Carte & Value Meals,Regular Menu
33,2023/03/02,Thu,South Korea,Bacon Tomato Deluxe,6600.00,5.07,Ala Carte & Value Meals,Regular Menu
34,2023/03/02,Thu,South Korea,Cheeseburger,3500.00,2.69,Ala Carte & Value Meals,Regular Menu
35,2023/03/02,Thu,South Korea,Double Cheeseburger,5500.00,4.23,Ala Carte & Value Meals,Regular Menu
36,2023/03/02,Thu,South Korea,Hamburger,3300.00,2.54,Ala Carte & Value Meals,Regular Menu
37,2023/03/02,Thu,South Korea,Shrimp Snack Wrap,3100.00,2.38,Snacks & Sides,Regular Menu
38,2023/03/02,Thu,South Korea,Shanghai chicken snack wrap,3500.00,2.69,Snacks & Sides,Regular Menu
39,2023/03/02,Thu,South Korea,Coleslaw,2700.00,2.07,Snacks & Sides,Regular Menu
40,2023/03/02,Thu,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.84,Snacks & Sides,Regular Menu
41,2023/03/02,Thu,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.54,Snacks & Sides,Regular Menu
42,2023/03/02,Thu,South Korea,McNuggets® 10pc,5500.00,4.23,Snacks & Sides,Regular Menu
43,2023/03/02,Thu,South Korea,McNuggets® 6pc,4300.00,3.30,Snacks & Sides,Regular Menu
44,2023/03/02,Thu,South Korea,McNuggets® 4pc,3300.00,2.54,Snacks & Sides,Regular Menu
45,2023/03/02,Thu,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.46,Snacks & Sides,Regular Menu
46,2023/03/02,Thu,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.69,Snacks & Sides,Regular Menu
47,2023/03/02,Thu,South Korea,French Fries,2800.00,2.15,Snacks & Sides,Regular Menu
48,2023/03/02,Thu,South Korea,Add Sweet Sour Sauce,300.00,0.23,Snacks & Sides,Regular Menu
49,2023/03/02,Thu,South Korea,Add Sweet Chili Sauce,300.00,0.23,Snacks & Sides,Regular Menu
50,2023/03/02,Thu,South Korea,Add Cajun Sauce,300.00,0.23,Snacks & Sides,Regular Menu
51,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Beverages,Regular Menu
52,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Beverages,Regular Menu
53,2023/03/02,Thu,South Korea,Vanilla Latte,4500.00,3.46,Beverages,Regular Menu
54,2023/03/02,Thu,South Korea,Café Latte,4000.00,3.07,Beverages,Regular Menu
55,2023/03/02,Thu,South Korea,Cappuccino,4000.00,3.07,Beverages,Regular Menu
56,2023/03/02,Thu,South Korea,Americano,3300.00,2.54,Beverages,Regular Menu
57,2023/03/02,Thu,South Korea,Drip Coffee,2700.00,2.07,Beverages,Regular Menu
58,2023/03/02,Thu,South Korea,Iced Vanilla Latte,4500.00,3.46,Beverages,Regular Menu
59,2023/03/02,Thu,South Korea,Iced Café Latte (No Syrup),4000.00,3.07,Beverages,Regular Menu
60,2023/03/02,Thu,South Korea,Iced Americano (No Syrup),3300.00,2.54,Beverages,Regular Menu
61,2023/03/02,Thu,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.92,Beverages,Regular Menu
62,2023/03/02,Thu,South Korea,Coca-Cola,2400.00,1.84,Beverages,Regular Menu
63,2023/03/02,Thu,South Korea,Coca-Cola Zero,2400.00,1.84,Beverages,Regular Menu
64,2023/03/02,Thu,South Korea,Sprite,2400.00,1.84,Beverages,Regular Menu
65,2023/03/02,Thu,South Korea,Fanta,2400.00,1.84,Beverages,Regular Menu
66,2023/03/02,Thu,South Korea,Decaffeine Vanilla Latte,4700.00,3.61,Beverages,Regular Menu
67,2023/03/02,Thu,South Korea,Decaffeine Café Latte,4200.00,3.23,Beverages,Regular Menu
68,2023/03/02,Thu,South Korea,Decaffeine Cappuccino,4200.00,3.23,Beverages,Regular Menu
69,2023/03/02,Thu,South Korea,Decaffeine Americano,3500.00,2.69,Beverages,Regular Menu
70,2023/03/02,Thu,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.61,Beverages,Regular Menu
71,2023/03/02,Thu,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.23,Beverages,Regular Menu
72,2023/03/02,Thu,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.69,Beverages,Regular Menu
73,2023/03/02,Thu,South Korea,Vanilla Shake,3500.00,2.69,Beverages,Regular Menu
74,2023/03/02,Thu,South Korea,Strawberry Shake,3500.00,2.69,Beverages,Regular Menu
75,2023/03/02,Thu,South Korea,Chocolate Shake,3500.00,2.69,Beverages,Regular Menu
76,2023/03/02,Thu,South Korea,Milk,2300.00,1.77,Beverages,Regular Menu
77,2023/03/02,Thu,South Korea,Mineral Water,2000.00,1.54,Beverages,Regular Menu
78,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Desserts,Regular Menu
79,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Desserts,Regular Menu
80,2023/03/02,Thu,South Korea,Oreo McFlurry,3700.00,2.84,Desserts,Regular Menu
81,2023/03/02,Thu,South Korea,Very Strawberry McFlurry,3700.00,2.84,Desserts,Regular Menu
82,2023/03/02,Thu,South Korea,Vanilla Sundae,2800.00,2.15,Desserts,Regular Menu
83,2023/03/02,Thu,South Korea,Strawberry Sundae,2800.00,2.15,Desserts,Regular Menu
84,2023/03/02,Thu,South Korea,Chocolate Sundae,2800.00,2.15,Desserts,Regular Menu
85,2023/03/02,Thu,South Korea,Vanilla Shake,3500.00,2.69,Desserts,Regular Menu
86,2023/03/02,Thu,South Korea,Strawberry Shake,3500.00,2.69,Desserts,Regular Menu
87,2023/03/02,Thu,South Korea,Chocolate Shake,3500.00,2.69,Desserts,Regular Menu
88,2023/03/02,Thu,South Korea,Bulgogi Burger,5500.00,4.23,Happy Meal®,Regular Menu
89,2023/03/02,Thu,South Korea,McNuggets® 4pc,5500.00,4.23,Happy Meal®,Regular Menu
90,2023/03/02,Thu,South Korea,Cheeseburger,5500.00,4.23,Happy Meal®,Regular Menu
91,2023/03/02,Thu,South Korea,Hamburger,5500.00,4.23,Happy Meal®,Regular Menu
92,2023/03/02,Thu,South Korea,Shrimp Snack Wrap,3100.00,2.38,Breakfast & Value Meals,Breakfast Menu
93,2023/03/02,Thu,South Korea,BLT Egg Muffin,4500.00,3.46,Breakfast & Value Meals,Breakfast Menu
94,2023/03/02,Thu,South Korea,Egg McMuffin,3800.00,2.92,Breakfast & Value Meals,Breakfast Menu
95,2023/03/02,Thu,South Korea,Bacon & Egg McMuffin,4200.00,3.23,Breakfast & Value Meals,Breakfast Menu
96,2023/03/02,Thu,South Korea,Sausage & Egg McMuffin,4500.00,3.46,Breakfast & Value Meals,Breakfast Menu
97,2023/03/02,Thu,South Korea,Chicken 'n Cheese Muffin,4400.00,3.38,Breakfast & Value Meals,Breakfast Menu
98,2023/03/02,Thu,South Korea,Shanghai chicken snack wrap,3500.00,2.69,Breakfast & Value Meals,Breakfast Menu
99,2023/03/02,Thu,South Korea,Deluxe Breakfast,6000.00,4.61,Breakfast & Value Meals,Breakfast Menu
100,2023/03/02,Thu,South Korea,Hot Cakes 3pc ,4100.00,3.15,Breakfast & Value Meals,Breakfast Menu
101,2023/03/02,Thu,South Korea,Hot Cakes 2pc,3600.00,2.77,Breakfast & Value Meals,Breakfast Menu
102,2023/03/02,Thu,South Korea,Strawberry Jam,200.00,0.15,Breakfast & Value Meals,Breakfast Menu
103,2023/03/02,Thu,South Korea,Add Hot Cake Syrup ,400.00,0.31,Breakfast & Value Meals,Breakfast Menu
104,2023/03/02,Thu,South Korea,Add Hot Cake Butter ,300.00,0.23,Breakfast & Value Meals,Breakfast Menu
105,2023/03/02,Thu,South Korea,Shrimp Snack Wrap,3100.00,2.38,Snacks & Sides,Breakfast Menu
106,2023/03/02,Thu,South Korea,Shanghai chicken snack wrap,3500.00,2.69,Snacks & Sides,Breakfast Menu
107,2023/03/02,Thu,South Korea,Coleslaw,2700.00,2.07,Snacks & Sides,Breakfast Menu
108,2023/03/02,Thu,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.84,Snacks & Sides,Breakfast Menu
109,2023/03/02,Thu,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.54,Snacks & Sides,Breakfast Menu
110,2023/03/02,Thu,South Korea,Hash Brown,2100.00,1.61,Snacks & Sides,Breakfast Menu
111,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Beverages,Breakfast Menu
112,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Beverages,Breakfast Menu
113,2023/03/02,Thu,South Korea,Vanilla Latte,4500.00,3.46,Beverages,Breakfast Menu
114,2023/03/02,Thu,South Korea,Café Latte,4000.00,3.07,Beverages,Breakfast Menu
115,2023/03/02,Thu,South Korea,Cappuccino,4000.00,3.07,Beverages,Breakfast Menu
116,2023/03/02,Thu,South Korea,Americano,3300.00,2.54,Beverages,Breakfast Menu
117,2023/03/02,Thu,South Korea,Drip Coffee,2700.00,2.07,Beverages,Breakfast Menu
118,2023/03/02,Thu,South Korea,Iced Vanilla Latte,4500.00,3.46,Beverages,Breakfast Menu
119,2023/03/02,Thu,South Korea,Iced Café Latte (No Syrup),4000.00,3.07,Beverages,Breakfast Menu
120,2023/03/02,Thu,South Korea,Iced Americano (No Syrup),3300.00,2.54,Beverages,Breakfast Menu
121,2023/03/02,Thu,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.92,Beverages,Breakfast Menu
122,2023/03/02,Thu,South Korea,Coca-Cola,2400.00,1.84,Beverages,Breakfast Menu
123,2023/03/02,Thu,South Korea,Coca-Cola Zero,2400.00,1.84,Beverages,Breakfast Menu
124,2023/03/02,Thu,South Korea,Sprite,2400.00,1.84,Beverages,Breakfast Menu
125,2023/03/02,Thu,South Korea,Fanta,2400.00,1.84,Beverages,Breakfast Menu
126,2023/03/02,Thu,South Korea,Decaffeine Vanilla Latte,4700.00,3.61,Beverages,Breakfast Menu
127,2023/03/02,Thu,South Korea,Decaffeine Café Latte,4200.00,3.23,Beverages,Breakfast Menu
128,2023/03/02,Thu,South Korea,Decaffeine Cappuccino,4200.00,3.23,Beverages,Breakfast Menu
129,2023/03/02,Thu,South Korea,Decaffeine Americano,3500.00,2.69,Beverages,Breakfast Menu
130,2023/03/02,Thu,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.61,Beverages,Breakfast Menu
131,2023/03/02,Thu,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.23,Beverages,Breakfast Menu
132,2023/03/02,Thu,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.69,Beverages,Breakfast Menu
133,2023/03/02,Thu,South Korea,Vanilla Shake,3500.00,2.69,Beverages,Breakfast Menu
134,2023/03/02,Thu,South Korea,Strawberry Shake,3500.00,2.69,Beverages,Breakfast Menu
135,2023/03/02,Thu,South Korea,Chocolate Shake,3500.00,2.69,Beverages,Breakfast Menu
136,2023/03/02,Thu,South Korea,Milk,2300.00,1.77,Beverages,Breakfast Menu
137,2023/03/02,Thu,South Korea,Mineral Water,2000.00,1.54,Beverages,Breakfast Menu
138,2023/03/02,Thu,South Korea,Strawberry Chiller,3700.00,2.84,Desserts,Breakfast Menu
139,2023/03/02,Thu,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Desserts,Breakfast Menu
140,2023/03/02,Thu,South Korea,Oreo McFlurry,3700.00,2.84,Desserts,Breakfast Menu
141,2023/03/02,Thu,South Korea,Very Strawberry McFlurry,3700.00,2.84,Desserts,Breakfast Menu
142,2023/03/02,Thu,South Korea,Vanilla Sundae,2800.00,2.15,Desserts,Breakfast Menu
143,2023/03/02,Thu,South Korea,Strawberry Sundae,2800.00,2.15,Desserts,Breakfast Menu
144,2023/03/02,Thu,South Korea,Chocolate Sundae,2800.00,2.15,Desserts,Breakfast Menu
145,2023/03/02,Thu,South Korea,Vanilla Shake,3500.00,2.69,Desserts,Breakfast Menu
146,2023/03/02,Thu,South Korea,Strawberry Shake,3500.00,2.69,Desserts,Breakfast Menu
147,2023/03/02,Thu,South Korea,Chocolate Shake,3500.00,2.69,Desserts,Breakfast Menu
148,2023/03/02,Thu,South Korea,Egg McMuffin,5500.00,4.23,Happy Meal®,Breakfast Menu
149,2023/03/02,Thu,South Korea,Bacon & Egg McMuffin,5500.00,4.23,Happy Meal®,Breakfast Menu
150,2023/03/02,Thu,South Korea,Sausage & Egg McMuffin,5500.00,4.23,Happy Meal®,Breakfast Menu
151,2023/03/02,Thu,South Korea,Hot Cakes 2pc,5500.00,4.23,Happy Meal®,Breakfast Menu
