,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/12/28,Wed,Australia,Mighty McMuffin,8.25,5.56,Most Popular,Breakfast Menu
2,2022/12/28,Wed,Australia,Bacon & Egg McMuffin,5.95,4.01,Most Popular,Breakfast Menu
3,2022/12/28,Wed,Australia,Sausage & Egg McMuffin,6.30,4.25,Most Popular,Breakfast Menu
4,2022/12/28,Wed,Australia,Brekkie Bundle,29.95,20.19,Most Popular,Breakfast Menu
5,2022/12/28,Wed,Australia,Hotcakes with Butter & Syrup,7.20,4.85,Most Popular,Breakfast Menu
6,2022/12/28,Wed,Australia,Hash Brown,3.35,2.26,Most Popular,Breakfast Menu
7,2022/12/28,Wed,Australia,Big Mac,7.85,5.29,All Day Menu,Breakfast Menu
8,2022/12/28,Wed,Australia,Cheeseburger,4.70,3.17,All Day Menu,Breakfast Menu
9,2022/12/28,Wed,Australia,Double Cheeseburger,6.20,4.18,All Day Menu,Breakfast Menu
10,2022/12/28,Wed,Australia,Small Fries,3.40,2.29,All Day Menu,Breakfast Menu
11,2022/12/28,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.64,All Day Menu,Breakfast Menu
12,2022/12/28,Wed,Australia,Chicken McNuggets - 6pc,8.10,5.46,All Day Menu,Breakfast Menu
13,2022/12/28,Wed,Australia,Chicken McNuggets - 20pc,15.25,10.28,All Day Menu,Breakfast Menu
14,2022/12/28,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.85,All Day Menu,Breakfast Menu
15,2022/12/28,Wed,Australia,Mighty McMuffin,8.25,5.56,McMuffins,Breakfast Menu
16,2022/12/28,Wed,Australia,Double Bacon & Egg McMuffin,6.95,4.69,McMuffins,Breakfast Menu
17,2022/12/28,Wed,Australia,Bacon & Egg McMuffin,5.95,4.01,McMuffins,Breakfast Menu
18,2022/12/28,Wed,Australia,Double Sausage & Egg McMuffin,7.35,4.96,McMuffins,Breakfast Menu
19,2022/12/28,Wed,Australia,Sausage & Egg McMuffin,6.30,4.25,McMuffins,Breakfast Menu
20,2022/12/28,Wed,Australia,Sausage McMuffin,5.75,3.88,McMuffins,Breakfast Menu
21,2022/12/28,Wed,Australia,Double Sausage McMuffin,7.15,4.82,McMuffins,Breakfast Menu
22,2022/12/28,Wed,Australia,Big Brekkie Burger,9.35,6.30,McMuffins,Breakfast Menu
23,2022/12/28,Wed,Australia,Brekkie Bundle,29.95,20.19,McMuffins,Breakfast Menu
24,2022/12/28,Wed,Australia,Small Chocolate Shake,5.50,3.71,Shakes & Frappes,Breakfast Menu
25,2022/12/28,Wed,Australia,Small Strawberry Shake,5.50,3.71,Shakes & Frappes,Breakfast Menu
26,2022/12/28,Wed,Australia,Small Vanilla Shake,5.50,3.71,Shakes & Frappes,Breakfast Menu
27,2022/12/28,Wed,Australia,Medium Chocolate Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
28,2022/12/28,Wed,Australia,Medium Coffee Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
29,2022/12/28,Wed,Australia,Medium Salted Caramel Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
30,2022/12/28,Wed,Australia,Small Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
31,2022/12/28,Wed,Australia,Small Diet Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
32,2022/12/28,Wed,Australia,Small Sprite® Zero Sugar,4.20,2.83,Soft Drinks,Breakfast Menu
33,2022/12/28,Wed,Australia,Small Fanta®,4.20,2.83,Soft Drinks,Breakfast Menu
34,2022/12/28,Wed,Australia,Small Coke® No Sugar,4.20,2.83,Soft Drinks,Breakfast Menu
35,2022/12/28,Wed,Australia,Small Vanilla Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
36,2022/12/28,Wed,Australia,Small Sparkling Water,4.20,2.83,Soft Drinks,Breakfast Menu
37,2022/12/28,Wed,Australia,Small Frozen Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
38,2022/12/28,Wed,Australia,Cadbury® Caramilk® Hokey Pokey McFlurry,6.55,4.42,Desserts,Breakfast Menu
39,2022/12/28,Wed,Australia,OREO® McFlurry,6.55,4.42,Desserts,Breakfast Menu
40,2022/12/28,Wed,Australia,M&M'S® MINIS McFlurry,6.55,4.42,Desserts,Breakfast Menu
41,2022/12/28,Wed,Australia,Hot Apple Pie,3.45,2.33,Desserts,Breakfast Menu
42,2022/12/28,Wed,Australia,Blueberry Muffin,4.50,3.03,Desserts,Breakfast Menu
43,2022/12/28,Wed,Australia,Strawberry Sundae,5.00,3.37,Desserts,Breakfast Menu
44,2022/12/28,Wed,Australia,Hot Fudge Sundae,5.00,3.37,Desserts,Breakfast Menu
45,2022/12/28,Wed,Australia,McDonaldland Cookies,1.90,1.28,Desserts,Breakfast Menu
46,2022/12/28,Wed,Australia,Caramel Sundae,5.00,3.37,Desserts,Breakfast Menu
47,2022/12/28,Wed,Australia,Big Brekkie Burger,9.35,6.30,More Brekkie Favourites,Breakfast Menu
48,2022/12/28,Wed,Australia,Hotcakes with Butter & Syrup,7.20,4.85,More Brekkie Favourites,Breakfast Menu
49,2022/12/28,Wed,Australia,Hash Brown,3.35,2.26,More Brekkie Favourites,Breakfast Menu
50,2022/12/28,Wed,Australia,Blueberry Muffin,4.50,3.03,More Brekkie Favourites,Breakfast Menu
51,2022/12/28,Wed,Australia,Hot Cake Syrup,1.00,0.67,Breakfast Condiments,Breakfast Menu
52,2022/12/28,Wed,Australia,Sweet 'n Sour Sauce,0.75,0.51,Breakfast Condiments,Breakfast Menu
53,2022/12/28,Wed,Australia,Barbecue Sauce,0.75,0.51,Breakfast Condiments,Breakfast Menu
54,2022/12/28,Wed,Australia,McChicken Sauce,0.75,0.51,Breakfast Condiments,Breakfast Menu
55,2022/12/28,Wed,Australia,Mustard Sauce,0.75,0.51,Breakfast Condiments,Breakfast Menu
56,2022/12/28,Wed,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
57,2022/12/28,Wed,Australia,Small Iced Latté McCafé,5.20,3.51,McCafe Drinks,Breakfast Menu
58,2022/12/28,Wed,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.78,McCafe Drinks,Breakfast Menu
59,2022/12/28,Wed,Australia,Small Cappuccino McCafe,5.00,3.37,McCafe Drinks,Breakfast Menu
60,2022/12/28,Wed,Australia,Small Flat White McCafe,5.00,3.37,McCafe Drinks,Breakfast Menu
61,2022/12/28,Wed,Australia,Small Long Black McCafe,5.00,3.37,McCafe Drinks,Breakfast Menu
62,2022/12/28,Wed,Australia,Small Hot Chocolate McCafé,4.90,3.30,McCafe Drinks,Breakfast Menu
63,2022/12/28,Wed,Australia,Small Latté McCafe,5.00,3.37,McCafe Drinks,Breakfast Menu
64,2022/12/28,Wed,Australia,Small Mocha McCafe,5.25,3.54,McCafe Drinks,Breakfast Menu
65,2022/12/28,Wed,Australia,Espresso McCafé,3.95,2.66,McCafe Drinks,Breakfast Menu
66,2022/12/28,Wed,Australia,Macchiato McCafé,3.95,2.66,McCafe Drinks,Breakfast Menu
67,2022/12/28,Wed,Australia,Piccolo Latte,3.95,2.66,McCafe Drinks,Breakfast Menu
68,2022/12/28,Wed,Australia,Small Chai Latte McCafé,4.90,3.30,McCafe Drinks,Breakfast Menu
69,2022/12/28,Wed,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.31,McCafe Drinks,Breakfast Menu
70,2022/12/28,Wed,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.28,McCafe Drinks,Breakfast Menu
71,2022/12/28,Wed,Australia,Small Iced Chocolate McCafé,5.20,3.51,McCafe Drinks,Breakfast Menu
72,2022/12/28,Wed,Australia,Small Iced Mocha McCafé,5.50,3.71,McCafe Drinks,Breakfast Menu
73,2022/12/28,Wed,Australia,Small Iced Chai Latte McCafé,5.00,3.37,McCafe Drinks,Breakfast Menu
74,2022/12/28,Wed,Australia,Zoetic Green Tea,4.25,2.87,McCafe Drinks,Breakfast Menu
75,2022/12/28,Wed,Australia,Zoetic English Breakfast Tea,4.25,2.87,McCafe Drinks,Breakfast Menu
76,2022/12/28,Wed,Australia,Zoetic Peppermint Tea,4.25,2.87,McCafe Drinks,Breakfast Menu
77,2022/12/28,Wed,Australia,Small Orange Juice,4.85,3.27,Juice & Bottled Drinks,Breakfast Menu
78,2022/12/28,Wed,Australia,Apple Juice 250mL,4.60,3.10,Juice & Bottled Drinks,Breakfast Menu
79,2022/12/28,Wed,Australia,Bottled Water 250mL,4.15,2.80,Juice & Bottled Drinks,Breakfast Menu
80,2022/12/28,Wed,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.30,Juice & Bottled Drinks,Breakfast Menu
81,2022/12/28,Wed,Australia,Bottled Water 600mL,5.00,3.37,Juice & Bottled Drinks,Breakfast Menu
82,2022/12/28,Wed,Australia,Bottled Water 600mL,5.00,3.37,RMHC Support,Breakfast Menu
83,2022/12/28,Wed,Australia,Meal For 2,29.95,20.19,Family & Sharing,Overnight Menu
84,2022/12/28,Wed,Australia,McValue Box,29.95,20.19,Family & Sharing,Overnight Menu
85,2022/12/28,Wed,Australia,McFavourites Box,47.95,32.33,Family & Sharing,Overnight Menu
86,2022/12/28,Wed,Australia,McFamily Box,57.95,39.07,Family & Sharing,Overnight Menu
87,2022/12/28,Wed,Australia,Chicken McNuggets - 20pc,15.25,10.28,Family & Sharing,Overnight Menu
88,2022/12/28,Wed,Australia,Chicken McNuggets - 10pc,10.00,6.74,Family & Sharing,Overnight Menu
89,2022/12/28,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.85,Family & Sharing,Overnight Menu
90,2022/12/28,Wed,Australia,El Maco,8.60,5.80,Beef,Overnight Menu
91,2022/12/28,Wed,Australia,Big Mac,7.85,5.29,Beef,Overnight Menu
92,2022/12/28,Wed,Australia,Double Big Mac,9.70,6.54,Beef,Overnight Menu
93,2022/12/28,Wed,Australia,Double Cheeseburger,6.20,4.18,Beef,Overnight Menu
94,2022/12/28,Wed,Australia,Triple Cheeseburger,8.45,5.70,Beef,Overnight Menu
95,2022/12/28,Wed,Australia,Quarter Pounder,7.90,5.33,Beef,Overnight Menu
96,2022/12/28,Wed,Australia,Cheeseburger,4.70,3.17,Beef,Overnight Menu
97,2022/12/28,Wed,Australia,Double Quarter Pounder,10.35,6.98,Beef,Overnight Menu
98,2022/12/28,Wed,Australia,Hamburger,4.00,2.70,Beef,Overnight Menu
99,2022/12/28,Wed,Australia,Cajun Chicken Deluxe,8.80,5.93,Chicken & Fish,Overnight Menu
100,2022/12/28,Wed,Australia,McSpicy Burger,9.85,6.64,Chicken & Fish,Overnight Menu
101,2022/12/28,Wed,Australia,McChicken,7.75,5.22,Chicken & Fish,Overnight Menu
102,2022/12/28,Wed,Australia,Double McChicken,10.00,6.74,Chicken & Fish,Overnight Menu
103,2022/12/28,Wed,Australia,Double Filet-O-Fish,8.80,5.93,Chicken & Fish,Overnight Menu
104,2022/12/28,Wed,Australia,Filet-O-Fish,6.70,4.52,Chicken & Fish,Overnight Menu
105,2022/12/28,Wed,Australia,Chicken 'n' Cheese,5.30,3.57,Chicken & Fish,Overnight Menu
106,2022/12/28,Wed,Australia,Chicken McNuggets - 20pc,15.25,10.28,Chicken & Fish,Overnight Menu
107,2022/12/28,Wed,Australia,Chicken McNuggets - 10pc,10.00,6.74,Chicken & Fish,Overnight Menu
108,2022/12/28,Wed,Australia,Chicken McNuggets - 6pc,8.10,5.46,Chicken & Fish,Overnight Menu
109,2022/12/28,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.64,Chicken & Fish,Overnight Menu
110,2022/12/28,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.85,Chicken & Fish,Overnight Menu
111,2022/12/28,Wed,Australia,McChicken Burger,7.75,5.22,Chicken & Fish,Overnight Menu
112,2022/12/28,Wed,Australia,Chicken McNuggets - 20pc,15.25,10.28,Chicken McNuggets,Overnight Menu
113,2022/12/28,Wed,Australia,Chicken McNuggets - 10pc,10.00,6.74,Chicken McNuggets,Overnight Menu
114,2022/12/28,Wed,Australia,Chicken McNuggets - 6pc,8.10,5.46,Chicken McNuggets,Overnight Menu
115,2022/12/28,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.64,Chicken McNuggets,Overnight Menu
116,2022/12/28,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.85,Chicken McNuggets,Overnight Menu
117,2022/12/28,Wed,Australia,Hash Brown,3.35,2.26,Snacks & Fries,Overnight Menu
118,2022/12/28,Wed,Australia,Small Fries,3.40,2.29,Snacks & Fries,Overnight Menu
119,2022/12/28,Wed,Australia,Cheeseburger,4.70,3.17,Snacks & Fries,Overnight Menu
120,2022/12/28,Wed,Australia,Hamburger,4.00,2.70,Snacks & Fries,Overnight Menu
121,2022/12/28,Wed,Australia,Hot Apple Pie,3.45,2.33,Snacks & Fries,Overnight Menu
122,2022/12/28,Wed,Australia,Chicken McNuggets - 6pc,8.10,5.46,Snacks & Fries,Overnight Menu
123,2022/12/28,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.64,Snacks & Fries,Overnight Menu
124,2022/12/28,Wed,Australia,Grape Tomatoes,3.25,2.19,Snacks & Fries,Overnight Menu
125,2022/12/28,Wed,Australia,McDonaldland Cookies,1.90,1.28,Snacks & Fries,Overnight Menu
126,2022/12/28,Wed,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.78,McCafe Drinks,Overnight Menu
127,2022/12/28,Wed,Australia,Small Cappuccino McCafe,5.00,3.37,McCafe Drinks,Overnight Menu
128,2022/12/28,Wed,Australia,Small Flat White McCafe,5.00,3.37,McCafe Drinks,Overnight Menu
129,2022/12/28,Wed,Australia,Small Latté McCafe,5.00,3.37,McCafe Drinks,Overnight Menu
130,2022/12/28,Wed,Australia,Small Long Black McCafe,5.00,3.37,McCafe Drinks,Overnight Menu
131,2022/12/28,Wed,Australia,Small Chai Latte McCafé,4.90,3.30,McCafe Drinks,Overnight Menu
132,2022/12/28,Wed,Australia,Small Hot Chocolate McCafé,4.90,3.30,McCafe Drinks,Overnight Menu
133,2022/12/28,Wed,Australia,Small Mocha McCafe,5.25,3.54,McCafe Drinks,Overnight Menu
134,2022/12/28,Wed,Australia,Espresso McCafé,3.95,2.66,McCafe Drinks,Overnight Menu
135,2022/12/28,Wed,Australia,Macchiato McCafé,3.95,2.66,McCafe Drinks,Overnight Menu
136,2022/12/28,Wed,Australia,Piccolo Latte,3.95,2.66,McCafe Drinks,Overnight Menu
137,2022/12/28,Wed,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.31,McCafe Drinks,Overnight Menu
138,2022/12/28,Wed,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.28,McCafe Drinks,Overnight Menu
139,2022/12/28,Wed,Australia,Small Iced Chocolate McCafé,5.20,3.51,McCafe Drinks,Overnight Menu
140,2022/12/28,Wed,Australia,Small Iced Chai Latte McCafé,5.00,3.37,McCafe Drinks,Overnight Menu
141,2022/12/28,Wed,Australia,Small Iced Mocha McCafé,5.50,3.71,McCafe Drinks,Overnight Menu
142,2022/12/28,Wed,Australia,Small Iced Latté McCafé,5.20,3.51,McCafe Drinks,Overnight Menu
143,2022/12/28,Wed,Australia,Zoetic Earl Grey Tea,4.25,2.87,McCafe Drinks,Overnight Menu
144,2022/12/28,Wed,Australia,Zoetic Green Tea,4.25,2.87,McCafe Drinks,Overnight Menu
145,2022/12/28,Wed,Australia,Zoetic English Breakfast Tea,4.25,2.87,McCafe Drinks,Overnight Menu
146,2022/12/28,Wed,Australia,Zoetic Peppermint Tea,4.25,2.87,McCafe Drinks,Overnight Menu
147,2022/12/28,Wed,Australia,Chicken McNuggets 3pc Happy Meal,7.45,5.02,Happy Meals,Overnight Menu
148,2022/12/28,Wed,Australia,Chicken McNuggets 6pc Happy Meal,10.25,6.91,Happy Meals,Overnight Menu
149,2022/12/28,Wed,Australia,Cheeseburger Happy Meal,7.45,5.02,Happy Meals,Overnight Menu
150,2022/12/28,Wed,Australia,Grape Tomatoes,3.25,2.19,Happy Meals,Overnight Menu
151,2022/12/28,Wed,Australia,Cadbury® Caramilk® Hokey Pokey McFlurry,6.55,4.42,Desserts,Overnight Menu
152,2022/12/28,Wed,Australia,OREO® McFlurry,6.55,4.42,Desserts,Overnight Menu
153,2022/12/28,Wed,Australia,M&M'S® MINIS McFlurry,6.55,4.42,Desserts,Overnight Menu
154,2022/12/28,Wed,Australia,Hot Apple Pie,3.45,2.33,Desserts,Overnight Menu
155,2022/12/28,Wed,Australia,Blueberry Muffin,4.50,3.03,Desserts,Overnight Menu
156,2022/12/28,Wed,Australia,Strawberry Sundae,5.00,3.37,Desserts,Overnight Menu
157,2022/12/28,Wed,Australia,Hot Fudge Sundae,5.00,3.37,Desserts,Overnight Menu
158,2022/12/28,Wed,Australia,McDonaldland Cookies,1.90,1.28,Desserts,Overnight Menu
159,2022/12/28,Wed,Australia,Caramel Sundae,5.00,3.37,Desserts,Overnight Menu
160,2022/12/28,Wed,Australia,Small Coke®,4.20,2.83,Soft Drinks,Overnight Menu
161,2022/12/28,Wed,Australia,Small Diet Coke®,4.20,2.83,Soft Drinks,Overnight Menu
162,2022/12/28,Wed,Australia,Small Coke® No Sugar,4.20,2.83,Soft Drinks,Overnight Menu
